age	len
2	27
2	25
2	23
3	33
4	48
3	41
3	38
3	36
6	55
3	37
2	26
3	29
2	30
2	28
8	52
8	65
5	47
6	50
4	46
5	52
4	48
8	55
2	23
2	25
2	26
2	27
2	26
2	26
2	26
2	26
3	35
3	35
3	35
3	33
4	43
4	40
3	37
4	47
5	50
3	39
4	47
4	47
4	47
4	45
3	40
1	11
3	42
2	29
3	42
3	37
2	25
2	29
3	41
4	52
2	28
2	29
3	39
3	40
4	47
4	43
4	44
1	13
5	52
3	35
2	25
4	45
4	51
5	43
4	42
6	58
4	42
5	48
4	42
4	42
5	52
9	64
5	54
5	51
5	46
5	58
3	39
5	52
9	67
8	58
6	54
5	54
5	60
9	67
6	66
9	65
5	59
5	57
5	63
7	75
8	58
5	54
3	42
3	44
3	37
9	68
4	44
3	41
7	66
6	64
7	57
1	14
5	49
3	36
4	47
9	67
1	14
4	51
5	55
3	37
5	48
3	40
5	47
5	54
4	51
10	69
3	44
5	49
9	73
7	70
4	40
6	57
9	73
7	72
7	66
5	56
6	54
7	56
6	58
9	61
4	54
5	54
9	75
8	62
8	50
9	57
8	56
5	52
8	65
9	58
11	78
9	54
9	64
9	63
4	50
6	56
9	68
8	59
3	43
9	71
9	67
9	50
6	61
5	46
9	64
6	59
5	54
5	53
9	60
5	47
6	59
9	56
7	67
6	72
4	47
5	53
5	51
5	50
6	59
5	59
8	63
5	51
4	47
5	52
5	49
7	65
9	60
4	45
4	54
9	62
12	72
5	58
9	54
6	51
5	59
10	68
5	58
8	68
5	50
6	62
5	53
5	59
5	64
5	52
9	58
9	68
4	46
5	48
4	50
9	64
6	56
5	46
5	51
5	54
6	54
9	62
6	65
10	60
5	52
4	46
5	46
6	51
12	74
5	47
4	49
8	64
3	38
3	39
3	39
4	44
5	50
4	42
5	48
5	49
5	51
5	56
3	39
5	41
5	48
6	51
6	64
5	55
5	52
9	59
5	49
4	50
6	51
6	48
7	63
3	40
7	58
4	44
5	50
5	57
3	40
4	46
4	48
9	56
5	55
5	44
5	50
5	48
3	44
7	69
10	52
6	50
8	51
7	47
5	48
3	45
5	48
4	46
6	52
6	51
3	38
5	42
7	57
4	49
4	46
5	49
2	28
5	56
5	45
5	43
8	50
5	49
5	54
5	46
5	53
5	47
2	26
5	50
2	29
2	29
2	28
5	43
5	39
4	41
6	50
2	31
8	44
6	44
9	53
9	52
6	45
4	43
4	46
7	47
5	49
7	47
3	42
2	29
2	32
3	38
4	45
6	48
5	42
5	47
7	44
6	45
10	53
4	49
4	46
9	69
6	55
1	17
4	43
5	49
9	47
5	67
5	47
6	57
4	48
5	53
5	43
6	49
4	47
4	43
10	75
4	39
4	43
5	49
5	49
9	68
5	40
5	39
4	48
6	54
5	55
5	48
6	54
4	45
3	39
5	45
5	41
4	40
8	54
5	52
5	54
5	51
6	46
5	51
5	49
5	47
5	52
6	57
5	55
4	44
4	53
4	46
10	59
9	67
5	65
2	36
5	57
5	51
5	52
5	53
5	47
5	52
5	65
5	47
6	49
4	52
6	60
5	59
5	53
9	72
3	40
4	44
8	57
5	61
4	53
6	50
5	45
5	49
3	40
4	44
3	39
4	47
4	50
5	48
5	54
9	73
3	36
4	52
5	45
3	32
9	57
3	35
3	34
3	36
3	36
3	34
3	35
3	33
3	37
1	12
1	13
4	50
3	27
3	37
3	38
6	57
4	40
6	52
4	46
3	37
5	44
5	54
5	47
1	13
1	13
1	14
2	27
3	38
5	53
3	34
2	24
3	36
3	36
2	26
3	36
3	39
3	35
3	35
3	37
3	38
3	39
5	54
5	53
3	39
2	23
2	22
3	35
1	15
1	14
1	16
1	16
2	23
3	36
3	36
4	44
1	17
2	21
3	35
3	36
3	36
1	14
1	15
1	15
1	14
1	11
1	14
1	16
4	43
3	36
3	36
4	46
9	72
3	38
5	54
5	52
5	52
9	69
4	43
4	41
4	45
7	53
5	52
1	15
1	14
4	46
4	42
5	53
5	56
4	49
1	15
3	30
3	40
3	37
3	34
4	44
3	37
5	50
5	44
3	39
5	50
4	45
3	36
5	51
3	34
5	44
6	53
6	46
10	57
5	56
5	49
5	47
5	48
4	40
3	40
5	50
5	53
5	49
5	45
9	68
5	42
5	55
3	38
3	35
5	55
4	46
9	60
8	59
5	48
5	54
5	45
5	52
5	51
5	46
5	50
4	48
8	63
9	72
6	52
6	50
8	63
5	47
9	68
5	55
6	62
5	50
5	48
5	49
5	54
8	65
7	63
5	48
5	48
5	53
5	48
8	64
9	69
9	71
12	74
5	53
5	58
5	57
9	61
5	60
5	50
8	59
9	62
6	59
9	67
5	49
5	48
4	47
5	53
4	43
5	54
9	53
5	43
8	56
9	64
5	50
5	49
7	64
8	64
7	65
8	57
4	38
4	44
5	51
5	51
5	48
5	48
8	61
4	43
5	51
5	47
4	47
5	51
5	51
5	54
8	57
4	46
3	35
9	63
5	52
8	53
6	46
5	53
5	52
7	51
9	57
5	44
9	55
5	45
5	48
5	51
4	43
5	52
5	44
5	51
9	68
9	70
5	44
5	48
4	44
5	50
5	48
5	50
3	35
5	43
4	43
4	47
5	46
4	43
4	42
5	47
4	43
8	55
4	39
6	54
3	34
5	53
5	46
9	61
5	46
10	61
5	47
5	52
9	56
3	36
5	44
4	42
4	46
4	40
2	28
2	27
3	35
3	35
2	29
2	28
2	28
2	30
4	40
3	38
2	31
4	41
3	33
4	42
5	49
3	36
1	16
1	12
1	14
1	17
3	34
1	19
5	44
1	14
1	14
1	15
1	13
1	15
1	16
1	14
1	16
1	14
1	15
1	15
1	15
1	16
1	17
1	17
1	16
1	17
1	17
1	16
1	17
1	17
1	13
2	27
4	43
6	62
5	49
1	16
1	18
2	25
3	32
3	34
3	39
3	35
5	48
3	33
4	39
4	44
5	43
5	46
8	61
5	49
5	41
5	45
5	47
9	70
2	27
4	51
5	47
6	54
4	42
4	47
5	44
3	37
4	44
5	45
5	40
5	44
4	41
4	42
8	45
8	66
5	46
3	34
3	32
3	38
5	44
3	32
4	44
4	40
5	48
4	41
4	42
5	46
4	47
5	46
5	46
5	45
5	49
5	46
8	49
9	54
9	50
9	60
6	56
12	63
8	61
10	56
2	23
2	22
5	48
5	48
5	50
5	45
4	43
4	46
6	51
1	13
1	12
1	15
1	17
1	15
1	16
1	15
1	15
7	51
5	42
9	52
5	51
9	60
4	47
5	52
5	52
5	54
8	65
2	23
3	30
3	38
4	39
1	15
3	36
2	27
2	28
3	36
5	50
3	40
4	48
5	48
5	45
6	48
5	50
7	63
1	12
1	14
1	15
3	38
3	39
3	39
4	43
3	34
4	43
5	50
5	54
5	49
4	48
1	12
3	37
3	36
3	38
3	32
4	39
3	40
3	39
3	38
4	45
5	53
3	37
3	35
3	35
3	37
3	34
3	33
3	37
3	37
3	37
4	44
3	33
4	42
3	33
3	39
2	29
3	38
3	39
4	43
4	47
5	50
5	52
5	52
8	61
5	51
3	39
5	49
8	58
9	61
3	38
5	57
1	15
1	14
4	46
5	48
4	47
9	65
11	67
5	45
5	48
4	49
5	47
8	60
4	41
3	41
4	44
5	49
5	51
4	49
5	54
6	50
4	43
11	60
8	55
4	48
5	51
4	47
4	45
5	45
5	41
6	54
5	45
9	62
8	72
3	34
4	40
5	55
3	36
3	36
5	50
8	68
5	50
8	55
1	13
1	16
3	34
3	36
5	55
5	43
8	49
2	29
3	33
3	41
3	35
5	51
5	49
4	37
9	75
5	44
5	46
4	44
3	37
3	37
2	27
6	52
3	36
5	45
5	53
7	75
1	16
4	32
4	42
5	48
10	63
1	16
3	45
3	39
5	51
4	40
5	57
2	29
4	40
4	42
5	52
5	48
5	54
2	26
3	42
5	44
5	47
4	39
4	49
4	49
8	61
3	41
9	59
5	51
2	32
2	28
1	19
2	30
3	37
3	39
6	57
5	54
3	38
5	52
5	63
2	28
2	31
2	32
2	31
3	39
3	41
5	50
9	59
4	46
5	53
9	60
10	62
1	18
1	16
1	17
1	16
1	17
1	19
1	14
1	15
1	14
1	17
5	51
4	46
3	35
4	44
5	41
5	49
5	56
8	50
5	54
5	48
8	58
5	48
8	58
4	42
6	53
8	52
5	50
4	43
9	57
8	60
5	47
8	59
9	60
5	53
8	65
5	52
5	53
9	63
5	53
5	56
2	30
2	30
3	40
3	42
5	51
5	58
2	26
2	30
4	38
5	57
5	54
5	58
4	48
4	45
4	44
4	50
8	56
4	43
5	49
5	42
4	43
10	58
6	57
4	41
6	46
5	49
7	55
5	52
4	40
4	37
4	39
7	59
4	46
5	48
4	46
7	57
4	40
5	45
4	46
4	47
5	53
5	47
5	53
7	55
3	40
11	68
5	49
4	53
9	57
7	51
4	40
5	47
4	44
4	47
8	57
4	49
4	34
7	54
5	47
8	63
3	36
4	43
4	45
8	62
7	51
4	45
5	55
5	53
3	38
5	57
4	45
8	57
5	56
1	17
8	53
4	35
2	31
3	39
3	36
5	44
5	45
4	40
4	40
5	46
4	31
4	40
5	48
4	40
4	37
4	41
5	46
8	55
4	44
4	44
5	45
4	39
5	51
6	58
6	50
8	48
6	47
5	44
8	45
5	42
3	36
8	44
7	51
4	42
8	43
5	42
5	40
9	42
5	44
1	16
1	16
2	30
2	30
2	31
3	36
5	52
5	44
6	49
4	42
5	46
6	49
5	50
1	17
2	29
6	49
7	46
4	41
4	46
12	74
7	57
4	44
4	45
4	46
8	62
1	16
7	48
8	59
5	48
8	54
7	64
8	69
4	51
4	40
7	56
5	50
8	64
5	53
5	61
7	51
8	52
8	54
8	75
8	58
4	48
2	29
7	56
4	47
4	50
3	37
3	44
9	57
11	58
8	59
5	48
2	26
3	42
4	43
8	59
9	67
5	61
8	56
8	54
5	57
8	60
4	48
5	64
8	55
7	57
5	55
7	53
7	68
8	64
8	53
5	61
8	51
6	55
6	53
6	59
2	27
4	48
2	28
6	60
8	67
6	70
6	48
5	50
8	51
8	55
2	29
2	27
2	26
4	50
4	46
10	79
6	53
8	61
7	56
8	66
1	16
4	46
7	65
8	66
4	47
8	65
8	60
8	57
4	45
8	70
4	46
8	65
10	61
7	64
5	59
8	53
5	55
8	60
7	62
3	35
8	62
4	48
3	39
4	41
4	42
7	53
7	53
4	40
5	54
7	55
8	55
5	53
4	45
8	57
7	54
2	28
5	54
4	44
3	35
8	59
2	31
5	47
4	43
8	58
4	47
5	55
5	53
4	46
8	52
5	50
7	49
8	53
5	55
8	62
6	57
11	70
8	56
5	47
8	55
8	71
4	44
8	65
4	42
7	50
6	57
2	31
8	50
5	54
6	59
5	54
5	52
5	55
3	39
5	52
5	54
4	47
4	45
5	44
4	46
7	54
4	42
5	49
7	61
7	54
7	49
8	57
4	43
4	40
3	39
7	59
5	48
4	41
5	48
8	59
4	45
8	68
8	66
8	56
8	54
8	53
4	47
7	54
3	42
9	64
7	56
5	39
6	48
5	49
5	49
5	54
3	38
5	44
6	45
5	41
5	39
5	42
5	50
8	75
5	40
5	49
5	48
4	46
6	54
9	66
2	29
3	36
5	43
6	57
5	49
4	41
8	66
4	42
5	58
6	47
5	46
5	47
5	53
5	47
5	50
5	47
5	54
5	52
7	57
7	55
5	59
5	41
2	31
5	43
5	52
9	45
5	52
5	45
5	48
5	48
7	50
9	57
5	54
4	45
7	56
3	38
5	49
9	56
8	48
9	62
5	51
5	48
5	52
5	55
5	54
5	54
6	54
5	61
4	45
5	50
7	61
6	57
8	60
5	55
5	49
5	47
8	56
5	58
5	54
5	53
4	50
5	51
8	62
5	50
5	53
5	48
8	61
8	65
5	56
5	54
5	54
6	58
5	51
5	57
5	52
8	59
4	52
5	58
5	59
5	52
8	58
5	55
10	55
5	52
5	48
7	51
5	49
5	63
5	50
4	43
5	51
5	58
5	60
5	37
5	56
5	55
5	55
5	52
5	45
5	46
6	52
4	46
5	52
5	57
5	49
4	49
5	49
5	54
4	44
4	58
5	56
5	54
5	50
9	60
5	59
5	60
5	55
9	56
4	48
5	53
5	59
5	59
5	48
5	56
9	61
4	50
5	54
5	51
4	45
4	47
5	47
5	65
5	55
5	51
5	49
9	70
5	58
5	54
5	56
8	72
5	51
5	60
4	43
5	50
9	56
4	52
5	62
2	26
5	57
4	47
4	42
5	54
3	39
4	55
4	50
1	16
1	17
2	29
3	40
2	34
5	62
5	53
7	74
5	52
5	48
1	16
2	29
5	54
6	59
5	55
9	51
5	51
9	63
5	52
5	59
5	58
4	47
5	55
8	56
9	64
9	75
5	56
5	62
7	52
5	64
5	59
3	46
5	50
5	57
5	54
5	60
3	41
5	53
9	67
8	69
5	55
5	53
5	65
5	55
5	54
5	47
4	49
5	55
5	54
8	55
1	16
5	62
5	56
7	69
5	60
5	60
6	60
9	58
9	57
7	62
5	53
5	60
7	64
7	65
8	56
5	61
8	70
6	70
4	51
5	48
5	47
5	45
5	60
5	49
5	52
5	62
8	56
5	62
5	51
3	48
5	51
4	46
4	44
5	62
4	51
4	52
5	63
5	57
2	29
4	41
5	43
5	41
1	17
2	31
5	61
6	65
1	15
1	16
2	26
3	44
1	15
1	16
1	17
4	45
5	44
5	45
5	47
5	52
3	36
8	59
5	42
5	56
5	47
2	26
2	29
4	56
5	52
5	59
4	50
4	41
4	42
5	49
4	39
3	40
5	49
8	59
5	43
4	42
8	48
3	40
5	47
5	44
8	65
5	62
2	32
3	40
3	41
4	49
3	43
5	54
5	46
5	57
5	45
5	46
4	44
5	44
2	33
3	40
3	36
5	52
5	45
5	48
5	48
5	51
5	48
6	58
5	59
4	49
4	41
2	32
5	52
9	56
4	40
4	47
5	51
5	44
5	53
6	58
9	71
4	44
5	47
9	63
5	43
5	58
1	17
4	50
3	41
4	42
8	58
5	62
1	19
5	49
4	45
5	49
9	70
8	50
2	30
3	38
3	42
5	51
4	39
2	30
2	30
3	40
3	40
5	62
2	29
5	62
3	38
4	53
3	40
3	40
5	59
5	63
9	62
1	17
3	39
3	41
3	41
3	43
5	54
5	48
3	38
3	41
4	43
5	50
9	53
2	31
5	53
4	43
5	47
4	49
3	43
5	48
5	52
5	53
3	42
5	58
3	44
4	39
5	45
5	54
5	53
5	64
11	49
3	42
5	48
5	50
6	55
3	40
4	52
3	39
5	67
1	15
2	28
5	57
3	40
4	44
8	74
3	43
5	59
8	67
5	59
4	57
2	30
3	45
5	58
9	68
10	59
3	41
4	52
5	54
8	58
3	40
4	44
5	52
5	52
1	14
1	14
2	31
3	45
3	47
3	44
5	53
3	44
5	46
5	48
5	47
3	33
5	51
5	56
9	59
8	63
5	64
1	17
1	14
1	15
1	16
6	53
3	36
3	39
3	38
4	43
5	49
3	38
3	42
5	59
5	47
5	50
3	38
5	52
3	41
5	47
3	42
5	45
5	46
4	43
3	40
4	42
5	55
5	54
5	56
5	55
5	59
3	40
4	49
4	45
5	47
5	48
3	37
3	37
3	39
5	46
3	42
3	38
5	53
4	48
3	39
5	52
5	50
5	55
3	43
3	36
3	39
5	52
5	53
4	47
5	53
6	43
3	36
3	43
5	49
4	43
5	52
4	47
3	40
3	41
4	48
3	41
4	52
6	53
3	43
5	57
3	37
3	40
3	39
2	29
6	46
5	49
2	31
2	29
4	51
5	51
5	54
2	33
3	41
5	49
1	16
1	13
1	12
1	16
1	15
1	16
1	17
1	16
4	46
3	39
5	45
5	49
1	15
1	15
1	16
1	15
1	14
1	12
2	26
3	32
3	32
3	34
3	36
2	27
3	38
3	33
3	34
4	50
1	13
2	31
3	36
5	56
4	43
3	40
3	41
3	35
4	47
3	39
5	50
2	29
2	26
3	42
5	53
7	59
5	49
5	58
5	50
5	49
7	61
8	56
5	55
1	17
1	15
1	16
1	16
1	17
1	12
1	16
1	14
1	14
1	14
1	16
1	14
1	16
1	15
1	13
1	16
2	25
2	29
2	24
5	49
3	39
7	58
3	45
1	15
3	40
5	53
5	52
5	60
2	28
2	23
3	36
3	35
3	36
2	27
3	37
5	43
5	52
2	24
2	25
3	34
3	33
3	34
5	47
5	50
5	49
5	55
9	67
3	38
3	37
2	26
3	33
3	36
2	32
3	35
2	32
3	38
3	36
3	37
5	42
3	41
5	54
3	39
3	35
7	50
5	55
5	42
5	52
7	52
2	30
3	39
3	36
3	37
3	40
5	51
5	43
5	47
4	47
3	34
4	46
5	50
5	46
5	54
5	47
6	53
5	52
5	47
3	33
3	35
3	38
5	37
3	35
3	35
5	37
3	38
5	37
5	40
6	53
5	42
3	37
3	35
7	64
3	36
3	33
3	33
3	35
6	44
5	52
6	61
9	56
5	53
5	44
5	42
5	46
5	44
5	51
5	43
5	53
9	68
10	66
9	68
11	72
9	64
6	53
6	49
3	40
6	51
5	56
4	44
5	50
5	47
5	48
8	67
5	41
9	66
9	55
5	41
7	47
7	56
3	36
5	41
5	42
4	38
5	43
4	44
5	49
4	45
5	44
5	49
3	41
4	46
5	57
6	46
6	62
5	42
4	48
5	43
5	50
4	46
6	46
5	42
7	55
5	41
5	52
4	46
6	53
4	51
4	54
8	56
2	29
2	30
3	40
4	53
6	52
7	64
5	61
1	17
4	51
4	48
4	47
8	64
4	39
3	34
3	39
2	30
8	60
2	27
2	30
3	38
4	46
1	15
7	51
4	41
4	49
7	58
4	48
4	39
8	52
4	42
4	45
10	60
4	49
4	51
5	51
7	53
4	48
8	55
4	45
4	49
3	35
3	36
4	49
4	49
4	43
4	53
2	28
3	33
4	49
5	48
9	73
4	48
4	49
4	49
1	17
1	16
1	17
1	16
2	31
2	31
3	37
8	78
11	70
7	46
5	50
7	58
8	46
4	50
4	43
4	38
4	40
7	53
3	40
4	46
4	48
7	54
8	63
4	42
4	39
4	42
4	45
4	43
8	56
4	45
4	40
4	43
4	45
7	49
2	31
3	40
7	59
7	52
5	48
4	45
4	37
3	39
2	28
2	32
4	38
1	18
1	19
1	21
1	20
1	22
2	28
2	31
2	29
2	31
2	30
2	30
2	27
2	30
2	28
2	30
2	31
3	40
2	29
3	35
2	25
2	29
2	33
2	32
1	17
1	17
7	58
2	27
4	45
4	44
6	52
9	63
6	52
4	40
4	44
4	49
7	58
4	44
8	59
4	46
4	45
7	65
4	48
4	52
4	63
7	56
7	56
7	63
4	45
8	61
8	50
8	45
6	51
4	44
4	40
4	42
4	44
4	39
4	40
4	44
8	55
8	54
1	14
4	47
4	44
5	50
8	56
7	41
9	55
5	50
4	45
7	45
8	56
8	58
8	53
4	53
6	44
7	54
8	61
8	43
8	51
8	59
8	52
8	54
7	51
8	47
8	59
6	49
8	57
4	48
3	35
3	36
4	45
4	37
4	40
3	38
4	45
3	34
3	35
4	47
4	39
4	40
4	40
3	34
8	50
4	40
7	52
3	33
4	42
9	67
2	27
2	27
2	25
4	40
9	57
7	52
8	60
7	51
4	42
4	42
6	51
4	43
4	39
4	38
4	48
5	53
4	41
4	39
4	41
7	53
4	43
8	56
7	50
8	57
9	51
11	56
4	38
8	51
4	44
7	49
5	49
7	49
2	26
3	36
3	36
4	41
5	47
3	36
2	25
2	26
2	25
3	35
4	42
8	70
8	61
6	47
1	11
4	41
3	32
5	47
3	30
3	39
4	40
3	32
6	47
4	46
8	51
1	13
3	32
2	26
4	46
3	35
3	34
3	31
3	36
4	42
3	28
3	34
2	25
7	54
5	40
3	36
3	35
3	37
7	58
8	63
4	46
3	34
3	36
2	30
6	50
3	32
2	27
3	35
4	47
8	61
5	52
3	32
8	65
3	32
8	56
1	16
4	39
4	46
3	35
7	58
3	34
8	56
4	42
4	43
9	60
4	42
2	30
3	32
3	36
3	35
3	34
3	34
3	35
5	46
4	47
2	29
3	36
4	47
4	34
4	47
4	46
8	62
2	29
4	42
4	45
4	45
7	56
4	44
4	43
4	43
7	58
4	42
4	39
4	46
4	48
4	45
4	40
8	44
8	58
4	42
4	47
4	45
1	15
1	16
2	24
2	24
2	31
3	38
4	42
4	49
7	61
7	58
8	59
4	42
7	54
9	51
7	51
4	47
7	54
4	45
6	49
7	57
4	45
7	62
8	60
4	40
8	58
8	62
1	12
3	37
4	41
8	54
4	43
3	39
4	39
6	51
4	38
4	43
4	41
3	34
4	39
8	55
4	43
8	74
3	35
3	35
4	43
4	46
4	43
2	27
4	42
5	48
4	45
3	37
4	43
3	39
3	38
5	45
3	37
2	28
4	42
4	41
7	62
5	48
6	51
6	59
8	60
6	57
6	58
4	52
4	46
4	49
4	51
8	46
7	64
8	77
6	59
6	55
4	52
6	52
5	50
8	55
6	53
6	58
6	57
5	48
4	45
7	55
5	65
6	61
6	62
6	65
6	51
4	53
5	57
7	65
9	54
3	41
4	41
4	52
6	61
6	52
6	49
6	51
6	62
6	51
8	55
10	54
6	48
5	51
4	54
7	60
6	58
7	58
6	65
4	47
4	43
4	44
6	44
6	61
4	46
6	59
6	56
10	61
8	69
6	58
6	63
10	58
6	66
4	55
4	45
6	64
7	64
8	51
6	56
6	61
8	69
6	56
4	53
4	47
10	63
7	69
5	53
4	41
4	45
4	46
4	44
4	45
2	26
2	29
4	45
2	28
2	24
4	46
2	26
4	47
4	46
1	14
1	11
4	43
2	25
2	24
2	22
2	25
2	29
2	28
4	42
3	40
2	25
2	30
2	27
2	27
3	33
3	34
4	44
4	41
2	23
2	23
2	27
4	45
2	27
4	43
8	58
8	54
1	14
3	39
4	43
4	46
4	48
3	41
4	48
4	48
3	38
3	39
4	45
4	42
4	40
4	49
3	41
4	46
6	53
4	45
3	36
4	44
4	47
4	49
4	46
4	46
4	45
4	43
4	42
4	45
4	44
4	43
7	58
1	14
2	26
4	46
4	44
8	56
1	15
1	12
4	44
2	29
3	36
3	33
4	40
3	37
4	47
2	28
2	28
2	26
4	41
4	48
3	40
3	39
2	27
4	42
2	28
2	26
2	28
4	48
4	43
4	48
4	44
2	28
3	38
4	42
2	25
2	27
8	63
8	62
4	46
4	42
5	48
3	40
3	33
3	35
4	46
4	36
4	45
4	46
3	40
3	35
4	46
4	43
4	43
8	62
6	49
4	47
4	46
4	46
4	41
4	45
4	51
4	48
4	44
4	47
4	44
4	44
4	49
4	45
4	44
4	44
4	39
4	46
4	49
5	53
5	55
4	45
2	25
4	41
4	44
1	12
2	29
2	26
2	30
4	49
4	47
4	48
5	50
4	51
3	35
1	12
2	23
1	15
4	42
3	36
4	42
3	37
7	51
4	49
4	42
4	41
4	40
4	43
2	28
3	36
4	40
2	26
2	24
8	59
8	55
1	12
1	14
1	14
2	25
2	23
2	27
2	32
3	32
3	35
4	40
4	45
4	43
4	45
4	44
3	37
2	26
4	45
7	60
5	53
1	13
2	24
3	33
4	42
4	43
7	54
4	44
3	40
4	43
4	42
4	45
4	44
4	47
4	42
4	44
4	44
1	25
8	63
4	41
8	54
8	58
7	54
1	13
4	38
8	68
4	47
6	42
10	63
11	57
8	54
8	55
7	61
7	45
8	55
8	64
7	57
6	62
7	49
10	58
2	27
2	28
2	26
2	27
2	27
3	38
3	35
3	37
2	26
3	36
2	27
3	34
3	37
2	31
3	36
2	26
2	25
3	36
2	27
2	28
2	27
4	46
3	37
3	36
2	28
2	27
3	36
3	39
6	52
6	59
3	35
3	36
3	36
3	40
3	38
3	33
3	35
3	38
3	36
3	38
6	65
6	47
3	34
3	36
7	58
3	37
5	55
3	37
3	37
3	33
3	36
3	37
3	41
3	35
5	54
3	35
4	39
3	38
7	69
5	62
7	68
7	60
7	57
7	65
12	68
7	53
3	35
2	27
3	42
6	52
7	68
6	63
4	45
7	57
4	42
6	58
6	53
6	57
3	35
6	59
4	47
4	40
5	52
6	46
4	45
7	55
6	51
7	56
10	68
6	51
6	51
3	35
6	55
3	34
5	50
7	59
4	40
5	51
10	76
4	54
5	55
7	70
10	73
5	59
5	62
7	67
7	65
7	66
6	59
3	40
7	70
7	61
5	49
6	66
6	63
7	60
5	47
7	56
4	44
6	54
4	46
5	58
9	74
5	50
12	72
4	52
4	48
7	68
7	69
4	44
3	45
3	39
3	40
5	57
3	41
5	48
7	57
4	45
6	65
7	72
7	72
2	28
2	29
2	28
2	26
2	28
2	28
3	41
3	39
2	30
2	30
2	27
2	30
2	31
3	40
3	42
2	30
2	27
3	38
3	38
3	37
3	37
2	29
3	41
1	15
3	42
2	29
3	41
3	44
3	40
3	43
2	30
6	59
10	58
5	50
3	37
1	15
1	14
4	49
4	49
4	42
6	52
1	15
3	45
3	40
3	40
7	58
4	48
3	45
6	64
7	61
3	41
10	70
1	16
3	41
5	55
7	68
3	43
6	59
1	15
3	46
3	39
4	49
4	50
5	63
2	28
2	29
3	41
3	34
6	63
3	42
1	14
1	15
3	41
4	48
3	45
11	78
6	54
3	42
3	41
5	63
2	27
2	31
2	29
7	70
3	42
2	32
3	40
9	75
4	48
3	44
6	55
7	71
1	17
1	15
2	28
7	67
3	46
3	42
6	60
3	44
5	53
6	47
10	74
6	57
7	53
6	55
4	47
6	52
6	47
7	57
11	82
3	39
2	29
2	30
2	30
3	40
3	44
4	54
3	42
5	52
3	46
6	61
3	37
3	44
3	44
2	28
3	43
3	39
2	28
10	61
7	66
1	15
2	20
1	14
1	15
3	41
3	40
3	39
3	40
3	44
7	63
6	62
5	51
7	56
6	48
6	54
4	54
4	47
7	70
1	15
3	37
2	29
3	36
2	33
3	41
6	52
3	38
6	63
7	65
3	39
3	32
3	40
4	50
3	36
4	49
7	52
6	52
7	60
7	53
4	47
4	43
7	58
7	55
1	15
6	56
4	39
3	39
3	31
3	38
3	39
3	36
2	29
4	47
7	58
6	51
11	72
3	36
3	39
3	40
2	26
3	43
6	61
5	51
5	58
4	53
7	56
3	38
4	49
3	42
3	40
6	54
4	54
7	59
7	65
10	70
3	41
6	51
7	67
4	40
7	56
4	41
7	53
4	44
7	70
7	59
6	55
7	50
7	59
6	65
7	67
7	75
3	41
3	46
3	43
6	52
5	61
5	55
3	57
6	55
5	54
6	52
5	51
4	45
7	59
6	52
6	53
6	52
7	56
11	57
6	52
12	70
6	60
3	36
3	44
4	51
4	50
6	52
5	56
3	43
5	56
4	44
7	65
7	56
7	50
5	48
7	49
4	48
7	67
5	50
6	55
7	54
7	63
2	29
2	25
3	40
2	27
2	29
2	28
2	24
3	40
2	31
2	27
3	43
2	27
3	39
2	32
2	31
3	41
3	38
3	41
4	51
3	38
2	29
3	43
6	65
7	58
6	56
4	46
11	71
6	66
6	59
3	38
5	45
3	44
3	35
6	57
6	56
5	52
6	58
6	57
7	58
7	68
7	68
10	77
7	64
3	41
6	45
5	55
3	35
3	36
4	43
5	43
3	38
3	41
5	54
7	68
4	44
2	29
3	38
6	55
6	65
4	40
3	41
6	55
3	39
6	62
5	53
5	59
3	37
4	43
4	47
4	45
5	54
5	53
5	52
3	41
6	52
6	59
7	65
6	55
5	52
6	57
7	60
6	62
6	57
7	58
2	31
6	56
6	57
6	55
4	36
4	44
3	42
3	37
4	46
7	66
5	54
3	39
6	58
7	64
4	47
4	50
11	78
3	33
6	53
4	49
7	72
7	59
6	57
4	51
7	60
5	50
3	35
6	57
3	34
3	39
7	64
7	62
7	51
4	44
4	50
7	70
5	55
2	29
3	36
5	54
3	37
3	37
3	38
3	37
7	63
7	68
7	64
9	76
6	60
11	69
7	63
2	25
7	63
7	68
9	65
7	63
2	23
3	35
3	35
2	27
2	27
2	27
3	37
3	33
3	36
3	40
3	33
3	39
2	27
3	37
3	37
4	47
3	38
2	28
2	28
3	41
3	35
3	37
3	38
3	33
1	14
2	26
2	25
3	34
2	24
2	25
2	25
2	26
2	28
2	25
3	36
2	25
2	26
2	25
4	43
2	28
2	28
2	26
2	27
2	27
2	26
2	24
2	27
3	37
3	34
12	87
3	37
3	38
3	39
3	38
9	63
4	50
7	67
3	37
3	37
5	53
4	46
4	44
3	42
4	45
3	39
3	42
7	65
3	37
3	43
4	45
7	59
4	44
3	36
3	42
6	58
3	40
3	43
4	47
6	57
5	47
7	56
4	52
7	55
7	61
5	55
7	67
7	59
6	63
7	64
5	49
7	69
7	58
7	70
7	68
7	64
10	73
8	75
7	66
11	67
7	62
5	61
11	76
7	66
2	29
3	39
4	45
3	39
2	33
3	39
3	43
2	31
7	51
2	34
3	36
2	31
3	40
2	32
3	40
3	39
2	34
5	45
3	40
3	39
6	48
5	54
7	61
7	67
7	71
7	69
5	54
4	45
4	48
5	51
